age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,purchase
68,student,divorced,primary,14723,yes,no,cellular,18,jul,2636,21,2,failure,no
90,student,single,tertiary,728,yes,no,cellular,5,may,2239,48,2,nonexistent,no
70,management,married,secondary,15975,yes,yes,cellular,28,nov,2696,36,9,success,no
73,admin.,single,tertiary,22227,no,yes,cellular,27,sep,2435,28,5,failure,no
76,housemaid,divorced,tertiary,20167,yes,no,telephone,9,jan,3729,27,4,nonexistent,no
87,retired,divorced,secondary,33929,yes,no,cellular,11,apr,3105,12,0,failure,no
75,entrepreneur,single,unknown,7500,yes,yes,cellular,30,oct,3057,10,0,failure,no
30,housemaid,married,unknown,6175,no,no,cellular,9,dec,278,26,1,failure,no
60,management,single,unknown,35397,no,no,cellular,4,nov,2388,29,2,failure,yes
93,housemaid,married,tertiary,45536,yes,yes,telephone,8,sep,3311,45,3,nonexistent,no
68,housemaid,married,primary,4901,yes,yes,cellular,5,feb,118,6,9,failure,no
36,management,divorced,primary,8890,yes,no,telephone,3,mar,3269,25,5,nonexistent,yes
38,student,married,tertiary,9315,yes,yes,telephone,29,mar,756,8,9,success,no
41,student,divorced,tertiary,13426,no,yes,cellular,22,jun,1175,11,9,success,no
43,unemployed,married,secondary,29316,no,yes,telephone,4,mar,3127,17,1,success,no
62,housemaid,married,primary,33065,no,no,cellular,29,mar,252,38,6,nonexistent,no
45,entrepreneur,divorced,tertiary,13239,no,no,telephone,16,may,782,47,7,nonexistent,no
46,management,married,unknown,12750,no,yes,telephone,13,mar,1784,13,3,nonexistent,no
34,entrepreneur,single,primary,21674,no,yes,telephone,3,may,2198,41,6,success,no
85,blue-collar,married,tertiary,11513,yes,no,telephone,4,mar,1185,15,9,failure,no
61,services,divorced,secondary,24085,yes,no,cellular,29,feb,2457,19,8,nonexistent,no
78,unemployed,divorced,secondary,36086,yes,no,telephone,1,aug,550,19,0,success,no
85,services,single,primary,47164,no,no,cellular,26,mar,2076,10,5,nonexistent,no
91,unemployed,married,unknown,46248,yes,yes,telephone,8,jun,2650,28,9,nonexistent,no
42,retired,single,primary,24156,no,yes,cellular,9,nov,1991,37,5,success,no
84,management,married,tertiary,17817,yes,no,telephone,22,feb,3560,25,2,nonexistent,no
19,services,single,unknown,2633,no,no,cellular,5,jan,3257,15,6,nonexistent,no
66,entrepreneur,divorced,tertiary,32819,yes,yes,telephone,12,aug,230,35,8,nonexistent,no
87,management,divorced,unknown,1876,yes,no,cellular,9,dec,2345,16,5,success,no
43,entrepreneur,single,unknown,3908,no,no,cellular,4,mar,3639,37,2,success,no
89,housemaid,married,tertiary,4427,yes,yes,telephone,30,feb,3674,27,1,nonexistent,no
44,services,married,primary,43777,no,yes,telephone,17,feb,592,5,5,success,no
35,housemaid,divorced,secondary,46119,yes,no,telephone,12,may,3823,24,2,nonexistent,no
71,student,married,unknown,-177,yes,no,telephone,13,jun,334,2,0,nonexistent,no
18,blue-collar,single,unknown,33508,yes,no,telephone,11,nov,993,40,8,nonexistent,no
78,retired,single,secondary,32556,yes,yes,cellular,23,feb,3009,49,6,nonexistent,no
20,retired,married,primary,49104,yes,no,cellular,17,jun,2692,35,3,failure,no
85,services,divorced,secondary,13641,no,yes,telephone,30,jan,1450,33,1,failure,no
58,technician,divorced,primary,8896,no,no,telephone,15,sep,505,42,2,nonexistent,no
54,blue-collar,divorced,unknown,10915,no,no,telephone,28,apr,32,32,5,nonexistent,yes
68,admin.,divorced,unknown,17804,yes,yes,telephone,9,may,2519,32,7,success,no
32,unemployed,divorced,tertiary,17411,no,yes,telephone,4,mar,2436,16,2,nonexistent,no
25,retired,single,primary,1101,no,no,cellular,12,jun,1643,45,1,success,yes
55,management,married,secondary,26536,yes,yes,cellular,3,jan,198,38,4,failure,no
73,student,single,primary,36641,yes,no,cellular,20,jul,3725,45,7,failure,no
64,housemaid,divorced,primary,1588,yes,yes,telephone,17,aug,458,44,8,success,no
27,admin.,divorced,primary,12709,no,yes,telephone,22,mar,651,23,3,nonexistent,yes
66,management,married,primary,18229,no,no,telephone,7,feb,2406,26,1,success,no
58,services,married,secondary,20121,yes,yes,cellular,7,dec,707,5,6,failure,no
47,blue-collar,married,tertiary,23723,no,no,telephone,21,apr,850,7,4,nonexistent,no
22,retired,single,unknown,9709,no,yes,telephone,30,aug,37,34,8,nonexistent,no
88,unemployed,married,secondary,-583,no,yes,telephone,26,nov,2730,10,0,nonexistent,no
48,admin.,single,secondary,18293,no,no,cellular,12,aug,3360,22,4,failure,no
69,retired,divorced,unknown,42649,yes,no,cellular,26,dec,3677,21,3,nonexistent,no
40,technician,single,tertiary,33540,yes,yes,cellular,21,nov,1920,19,8,failure,no
65,technician,married,secondary,24745,yes,no,cellular,22,aug,2856,42,1,failure,no
57,technician,single,unknown,33017,no,no,cellular,10,feb,3129,39,9,failure,no
23,student,single,tertiary,46847,yes,no,cellular,28,apr,3639,45,0,success,yes
55,housemaid,single,tertiary,18242,yes,no,telephone,8,oct,3464,25,9,failure,no
58,services,married,primary,48777,no,yes,telephone,9,jan,1028,13,1,failure,no
44,management,single,secondary,749,yes,no,telephone,14,nov,566,43,6,success,yes
92,retired,married,tertiary,30008,no,yes,cellular,6,jul,1251,19,1,nonexistent,no
86,management,single,secondary,16989,yes,no,cellular,19,oct,3688,7,5,success,yes
74,management,single,unknown,32615,no,no,cellular,22,jun,2985,31,0,nonexistent,no
34,retired,single,secondary,44921,yes,no,cellular,15,nov,2364,2,9,success,no
88,housemaid,married,tertiary,6770,yes,no,telephone,20,jul,824,44,3,nonexistent,no
64,student,married,unknown,-864,yes,yes,telephone,20,oct,838,45,6,success,no
30,student,married,unknown,9602,no,no,cellular,27,dec,1211,4,7,success,no
28,blue-collar,divorced,primary,33901,no,no,cellular,27,may,556,1,7,failure,no
41,services,married,unknown,8466,yes,yes,cellular,7,jun,1944,47,4,nonexistent,no
90,blue-collar,single,tertiary,8413,no,no,telephone,22,dec,3502,23,1,success,no
21,housemaid,divorced,primary,44075,no,no,cellular,24,jun,2038,47,3,success,no
63,management,married,tertiary,-843,no,no,telephone,27,jun,1089,17,2,nonexistent,no
35,services,married,tertiary,5452,yes,no,telephone,8,sep,1604,22,6,success,no
60,blue-collar,divorced,primary,10050,yes,yes,cellular,3,apr,1954,35,5,success,no
50,blue-collar,divorced,primary,24225,yes,yes,cellular,11,feb,1565,8,1,failure,no
27,technician,married,secondary,38043,no,yes,cellular,4,sep,697,7,3,failure,no
90,student,divorced,tertiary,12478,yes,yes,telephone,2,oct,2143,1,2,nonexistent,no
76,entrepreneur,single,secondary,27240,yes,no,telephone,1,jul,669,25,0,nonexistent,no
48,blue-collar,single,unknown,19797,yes,no,telephone,7,may,2968,24,0,failure,no
45,admin.,single,unknown,35140,yes,yes,telephone,24,jun,583,33,2,success,no
77,technician,married,secondary,3611,yes,no,telephone,12,nov,3687,11,8,success,no
20,management,single,primary,15970,yes,no,telephone,8,jul,1047,32,9,failure,no
72,unemployed,divorced,unknown,28166,no,yes,cellular,13,may,1138,29,3,success,no
31,student,single,primary,16707,yes,yes,cellular,6,may,3998,1,9,nonexistent,no
75,housemaid,divorced,secondary,-1767,yes,yes,cellular,7,jun,2235,47,7,failure,no
32,retired,single,primary,30001,yes,no,telephone,24,aug,2266,8,0,success,yes
19,housemaid,divorced,tertiary,38684,no,no,cellular,20,feb,1102,45,7,success,no
41,technician,single,unknown,-1969,yes,no,cellular,24,nov,920,29,1,nonexistent,no
81,admin.,single,primary,26014,no,no,cellular,6,oct,1025,31,2,nonexistent,no
88,housemaid,single,primary,23947,no,no,telephone,12,sep,3144,35,0,nonexistent,no
41,admin.,divorced,tertiary,6951,no,no,cellular,7,oct,1204,7,7,nonexistent,no
44,retired,divorced,primary,1203,yes,yes,cellular,10,may,804,31,4,failure,no
54,unemployed,single,secondary,36662,no,yes,telephone,30,apr,2439,45,8,failure,yes
56,student,divorced,secondary,-206,yes,yes,cellular,7,aug,2886,32,7,failure,no
80,student,divorced,secondary,43848,yes,yes,cellular,24,apr,1343,30,1,success,no
43,entrepreneur,married,unknown,-1239,no,no,telephone,27,feb,3780,12,5,success,no
82,admin.,single,primary,26936,no,yes,cellular,30,may,2805,35,3,success,no
21,retired,divorced,unknown,13574,yes,yes,telephone,15,may,176,10,9,success,no
46,blue-collar,divorced,unknown,31049,yes,yes,telephone,21,apr,2050,26,3,success,no
18,blue-collar,divorced,primary,2071,no,yes,cellular,2,mar,3805,5,3,failure,no
67,management,divorced,primary,10095,yes,no,telephone,8,nov,1033,23,7,nonexistent,yes
28,admin.,married,secondary,19009,yes,yes,cellular,17,may,638,9,7,failure,no
91,services,divorced,unknown,26631,no,no,cellular,16,sep,242,33,2,nonexistent,no
76,housemaid,divorced,unknown,20362,yes,yes,cellular,29,sep,172,37,7,nonexistent,no
79,management,married,primary,28700,yes,no,cellular,13,sep,2650,30,7,failure,yes
53,management,single,unknown,45105,yes,yes,cellular,18,jun,2561,33,6,nonexistent,no
73,management,single,tertiary,29232,yes,no,telephone,21,aug,3346,2,1,nonexistent,no
38,retired,married,primary,39775,no,no,telephone,4,jan,1908,42,4,success,no
30,student,single,secondary,15854,yes,no,cellular,12,jan,1911,4,4,success,no
26,management,single,tertiary,1287,no,yes,telephone,11,jul,515,26,3,nonexistent,no
28,student,married,tertiary,44782,no,yes,cellular,2,dec,2692,30,0,nonexistent,no
92,student,divorced,secondary,20090,yes,yes,cellular,20,may,2117,35,3,nonexistent,no
87,admin.,married,tertiary,25161,yes,no,cellular,23,feb,1095,10,0,failure,no
18,retired,married,tertiary,14894,yes,no,cellular,21,apr,3848,31,6,nonexistent,no
87,student,married,tertiary,44853,yes,no,telephone,16,apr,3187,15,0,nonexistent,yes
94,management,married,unknown,38729,no,yes,cellular,13,jun,1869,21,3,success,no
73,retired,married,tertiary,44300,yes,yes,cellular,4,aug,1177,6,6,nonexistent,no
48,management,divorced,tertiary,23130,no,no,cellular,2,mar,409,1,4,nonexistent,no
54,technician,single,primary,42665,yes,yes,cellular,18,dec,3046,10,2,success,no
64,housemaid,married,secondary,37552,yes,no,telephone,1,dec,3829,2,8,nonexistent,no
64,technician,divorced,unknown,25718,no,yes,cellular,26,jul,1897,9,1,nonexistent,no
86,technician,married,unknown,44964,no,no,telephone,30,feb,553,17,1,failure,yes
75,admin.,divorced,secondary,47410,no,no,telephone,22,sep,367,16,7,nonexistent,no
53,services,single,unknown,37356,no,no,telephone,6,dec,496,2,4,success,no
49,housemaid,divorced,unknown,40184,no,yes,telephone,20,jul,256,16,6,nonexistent,no
81,admin.,divorced,unknown,48817,yes,yes,cellular,25,jan,1265,35,8,nonexistent,no
88,management,single,primary,32633,no,no,telephone,29,apr,2095,28,1,nonexistent,no
59,admin.,single,primary,46720,no,yes,telephone,20,feb,688,13,6,nonexistent,no
65,management,divorced,unknown,-1235,yes,yes,telephone,19,oct,455,6,6,success,no
91,services,married,secondary,30158,yes,no,telephone,27,may,3528,25,3,success,yes
47,student,married,secondary,22640,no,yes,telephone,10,sep,1650,39,6,nonexistent,no
38,admin.,single,primary,34217,yes,yes,cellular,9,mar,2073,26,3,nonexistent,no
77,entrepreneur,married,primary,49857,yes,yes,cellular,17,may,63,44,8,success,no
30,student,single,tertiary,3765,yes,yes,telephone,29,nov,3847,46,3,failure,yes
18,unemployed,divorced,primary,13461,yes,no,telephone,15,oct,758,15,0,nonexistent,no
82,admin.,divorced,unknown,13336,yes,yes,cellular,2,feb,3992,2,5,nonexistent,no
50,management,married,primary,28761,yes,yes,telephone,17,apr,27,22,4,success,no
55,housemaid,single,tertiary,35742,no,yes,cellular,7,feb,781,42,3,nonexistent,no
42,admin.,married,tertiary,47347,no,no,telephone,28,aug,2606,28,2,nonexistent,no
43,management,married,secondary,-617,yes,no,telephone,29,jul,1329,17,3,nonexistent,no
94,services,divorced,secondary,13458,no,no,cellular,16,jul,1608,23,0,nonexistent,no
76,technician,married,unknown,435,no,yes,telephone,17,jul,3149,15,4,success,no
50,admin.,divorced,primary,26736,yes,no,telephone,27,sep,3482,38,1,nonexistent,no
58,blue-collar,single,tertiary,27992,yes,yes,cellular,27,feb,3034,34,6,failure,no
47,unemployed,married,tertiary,32218,yes,no,telephone,1,jun,3563,30,8,success,no
74,blue-collar,divorced,secondary,38692,yes,no,cellular,22,dec,2945,1,5,success,no
66,student,married,secondary,46822,no,yes,telephone,22,apr,2745,41,5,failure,no
65,student,single,primary,21442,yes,no,cellular,27,dec,28,16,9,failure,no
89,technician,married,tertiary,21700,no,no,telephone,16,oct,607,25,9,nonexistent,no
66,technician,married,secondary,36396,yes,no,cellular,28,nov,1968,48,2,failure,no
64,student,divorced,primary,14825,no,no,cellular,21,jun,2804,46,7,nonexistent,no
73,admin.,single,primary,24013,yes,no,cellular,4,sep,3530,23,2,nonexistent,no
82,retired,single,primary,25763,yes,yes,telephone,16,nov,318,33,3,nonexistent,no
29,admin.,single,secondary,27574,yes,yes,telephone,24,jan,2203,34,2,success,no
86,unemployed,married,secondary,45556,yes,no,cellular,3,feb,2864,9,1,nonexistent,no
23,student,divorced,secondary,367,no,yes,telephone,1,jun,1989,16,0,nonexistent,yes
82,blue-collar,married,unknown,2865,yes,yes,cellular,17,dec,3173,37,0,success,yes
42,technician,married,unknown,39842,no,no,telephone,5,dec,1494,48,0,nonexistent,no
18,blue-collar,married,unknown,37927,no,no,cellular,3,jul,3500,5,9,success,no
49,student,single,secondary,47602,yes,yes,telephone,19,mar,338,49,4,success,yes
20,services,divorced,secondary,3198,yes,no,telephone,11,jan,1370,42,9,nonexistent,no
66,student,single,unknown,29076,no,yes,telephone,15,jul,1451,12,0,nonexistent,no
36,entrepreneur,married,tertiary,5286,yes,yes,telephone,2,dec,792,5,4,nonexistent,no
77,unemployed,married,tertiary,28281,no,no,telephone,25,feb,2642,23,3,success,no
46,entrepreneur,divorced,tertiary,17734,yes,no,telephone,27,dec,2928,8,1,failure,no
67,housemaid,single,tertiary,829,yes,yes,telephone,29,jun,3868,43,2,success,no
19,blue-collar,married,unknown,33381,yes,yes,telephone,22,apr,1108,35,7,failure,no
90,services,married,primary,-85,no,no,cellular,7,oct,993,16,2,failure,no
73,unemployed,divorced,primary,37980,yes,no,cellular,18,apr,3166,20,2,nonexistent,no
34,management,married,tertiary,7440,no,no,cellular,27,sep,2760,28,1,success,no
77,housemaid,single,secondary,47679,yes,no,telephone,1,jul,347,30,4,success,no
53,retired,single,tertiary,2819,no,no,telephone,8,jan,803,11,1,success,no
78,entrepreneur,married,tertiary,5879,yes,no,cellular,30,apr,2234,17,9,success,no
34,unemployed,married,primary,22816,no,yes,cellular,16,oct,1791,10,9,failure,yes
66,unemployed,married,secondary,30225,yes,yes,cellular,26,jun,781,24,6,nonexistent,no
93,entrepreneur,divorced,primary,8334,no,no,cellular,15,feb,3531,31,9,failure,no
77,housemaid,divorced,secondary,39324,no,yes,cellular,4,apr,3226,11,7,failure,no
37,services,single,unknown,15592,no,yes,cellular,13,feb,256,47,5,failure,no
67,services,single,primary,27831,no,yes,cellular,25,jan,2045,8,8,success,no
20,technician,married,unknown,2120,no,yes,cellular,12,jan,3210,31,4,failure,no
60,admin.,married,unknown,8557,no,yes,cellular,9,sep,598,37,5,success,no
74,housemaid,married,tertiary,37244,yes,yes,cellular,13,nov,723,37,3,success,no
67,blue-collar,divorced,secondary,961,yes,yes,telephone,11,sep,1114,33,8,success,yes
85,blue-collar,divorced,primary,10849,yes,yes,telephone,12,apr,2688,9,1,success,no
67,housemaid,married,tertiary,19160,no,no,telephone,4,aug,1246,46,0,failure,yes
54,entrepreneur,married,primary,30545,yes,no,cellular,26,dec,3450,3,5,failure,no
63,blue-collar,single,unknown,8339,no,no,cellular,3,oct,3188,49,5,success,no
59,blue-collar,divorced,primary,49569,no,no,telephone,5,nov,2706,13,5,nonexistent,no
32,admin.,married,primary,-384,yes,yes,telephone,6,jul,3176,28,5,success,no
50,unemployed,divorced,tertiary,6911,yes,no,cellular,26,may,3180,24,3,failure,no
28,unemployed,married,secondary,23549,yes,no,telephone,4,oct,915,10,8,success,no
37,housemaid,married,primary,4825,no,yes,telephone,1,feb,2746,42,6,failure,no
41,student,single,unknown,16230,yes,no,telephone,23,sep,57,37,7,failure,no
81,unemployed,single,unknown,48523,no,no,telephone,5,jul,2233,15,7,nonexistent,no
82,entrepreneur,single,tertiary,48618,no,yes,telephone,2,apr,408,42,9,failure,no
90,management,married,unknown,47140,no,no,telephone,14,oct,2102,28,3,success,yes
93,student,single,primary,6882,yes,no,telephone,11,feb,1291,37,5,failure,no
34,admin.,married,secondary,30855,yes,yes,telephone,30,feb,2371,1,6,success,no
78,entrepreneur,divorced,primary,14308,yes,yes,telephone,9,mar,175,13,5,nonexistent,no
32,services,divorced,tertiary,49664,yes,no,cellular,8,jun,3596,4,5,nonexistent,no
68,admin.,married,unknown,42808,no,no,telephone,26,jan,1763,40,6,failure,no
44,technician,single,primary,23069,no,no,cellular,7,may,1025,30,8,nonexistent,no
91,blue-collar,single,primary,48397,no,yes,cellular,29,oct,490,3,7,failure,no
78,retired,divorced,unknown,20500,no,no,cellular,15,mar,890,20,2,nonexistent,no
75,services,married,secondary,13874,yes,no,telephone,9,jul,1505,35,2,failure,no
48,student,married,secondary,7333,yes,no,telephone,10,jul,708,27,1,failure,no
29,entrepreneur,married,secondary,-1023,no,no,telephone,18,oct,2666,48,5,success,no
63,services,divorced,unknown,24810,yes,yes,telephone,30,dec,2248,12,6,failure,no
48,technician,divorced,primary,23117,no,yes,telephone,29,may,1895,45,8,success,no
49,entrepreneur,single,tertiary,4722,no,no,telephone,19,sep,52,41,5,failure,yes
49,retired,married,primary,13670,yes,no,telephone,25,nov,2829,16,8,failure,no
70,student,married,unknown,11217,no,yes,telephone,22,oct,2740,32,1,failure,no
78,admin.,married,unknown,39770,yes,yes,telephone,2,aug,246,33,3,nonexistent,no
63,housemaid,married,primary,18891,yes,yes,cellular,22,sep,3782,16,0,nonexistent,no
91,services,divorced,unknown,34260,no,yes,telephone,14,nov,3935,29,5,failure,no
24,retired,single,primary,43272,yes,no,telephone,30,jun,826,27,2,nonexistent,no
21,technician,divorced,primary,29814,yes,yes,telephone,21,aug,1993,31,9,failure,no
69,services,single,secondary,2925,no,yes,cellular,10,oct,541,24,5,success,no
48,management,married,unknown,15517,yes,no,telephone,5,feb,3934,31,0,success,no
